0;0
1;1
2;1
3;0
4;2
5;2
6;2
7;0
8;2
9;0
10;0
11;2
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;2
23;0
24;0
25;0
26;0
27;0
28;1
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;1
37;0
38;0
39;0
40;1
41;0
42;1
43;0
44;0
45;0
46;0
47;0
48;2
49;0
50;1
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;1
60;0
61;0
62;0
63;0
64;0
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;2
73;2
74;1
75;0
76;0
77;0
78;0
79;2
80;0
81;0
82;0
83;1
84;0
85;2
86;0
87;2
88;0
89;0
90;0
91;0
92;0
93;0
94;0
95;0
96;2
97;0
98;0
99;0
100;0
101;2
102;0
103;0
104;0
105;1
106;2
107;2
108;1
109;1
110;1
111;2
112;0
113;0
114;0
115;0
116;0
117;0
118;0
119;0
120;0
121;0
122;0
123;0
124;1
125;2
126;0
127;0
128;0
129;2
130;0
131;0
132;0
133;0
134;1
135;0
136;0
137;0
138;2
139;0
140;0
141;0
142;0
143;0
144;0
145;0
146;0
147;0
148;0
149;1
150;0
151;0
152;0
153;0
154;0
155;0
156;0
157;0
158;0
159;0
160;0
161;0
162;2
163;2
164;2
165;2
166;0
167;0
168;1
169;0
170;0
171;0
172;2
173;0
174;0
175;0
176;0
177;0
178;0
179;0
180;0
181;0
182;1
183;0
184;0
185;0
186;0
187;2
188;2
189;1
190;0
191;0
192;0
193;0
194;2
195;0
196;0
197;2
198;1
199;2
200;1
201;0
202;1
203;0
204;0
205;0
206;0
207;0
208;0
209;0
210;0
211;1
212;2
213;0
214;0
215;2
216;1
217;0
218;0
219;0
220;0
221;0
222;2
223;1
224;0
225;0
226;0
227;0
228;0
229;0
230;0
231;2
232;1
233;0
234;0
235;0
236;0
237;0
238;0
239;0
240;0
241;1
242;0
243;0
244;2
245;0
246;0
247;0
248;0
249;0
250;2
251;0
252;0
253;0
254;0
255;1
256;0
257;0
258;0
259;0
260;0
261;2
262;0
263;0
264;0
265;0
266;0
267;2
268;0
269;0
270;0
271;0
272;0
273;2
274;0
275;2
276;0
277;0
278;1
279;0
280;0
281;0
282;0
283;0
284;1
285;0
286;0
287;0
288;0
289;0
290;0
291;2
292;1
293;0
294;2
295;0
296;0
297;0
298;0
299;0
300;0
301;0
302;2
303;0
304;1
305;0
306;0
307;0
308;0
309;0
310;0
311;0
312;2
313;0
314;0
315;1
316;0
317;0
318;1
319;0
320;0
321;0
322;0
323;0
324;0
325;0
326;0
327;0
328;0
329;0
330;0
331;0
332;0
333;2
334;2
335;0
336;0
337;2
338;0
339;0
340;0
341;0
342;0
343;0
344;1
345;0
346;0
347;0
348;0
349;0
350;2
351;0
352;0
353;0
354;0
355;1
356;1
357;0
358;2
359;0
360;0
361;1
362;0
363;0
364;0
365;0
366;1
367;1
368;0
369;2
370;1
371;0
372;2
373;2
374;1
375;2
376;0
377;0
378;0
379;1
380;0
381;1
382;2
383;0
384;2
385;1
386;0
387;1
388;0
389;0
390;2
391;2
392;0
393;2
394;0
395;0
396;0
397;0
398;0
399;0
400;0
401;1
402;0
403;0
404;0
405;0
406;0
407;0
408;0
409;1
410;0
411;0
412;0
413;0
414;0
415;2
416;0
417;0
418;0
419;0
420;0
421;2
422;0
423;0
424;0
425;0
426;0
427;0
428;0
429;0
430;0
431;1
432;0
433;0
434;0
435;0
436;0
437;0
438;2
439;0
440;0
441;2
442;1
443;0
444;0
445;0
446;0
447;0
448;0
449;2
450;0
451;0
452;1
453;1
454;0
455;0
456;0
457;0
458;1
459;0
460;0
461;0
462;0
463;2
464;0
465;2
466;0
467;0
468;2
469;0
470;0
471;0
472;1
473;0
474;0
475;0
476;0
477;1
478;0
479;0
480;0
481;0
482;0
483;0
484;0
485;0
486;1
487;0
488;0
489;2
490;1
491;0
492;0
493;0
494;0
495;0
496;1
497;0
498;2
499;0
500;1
501;0
502;0
503;0
504;0
505;0
506;1
507;1
508;1
509;2
510;0
511;1
512;0
513;0
514;1
515;0
516;0
517;2
518;1
519;0
520;0
521;0
522;0
523;0
524;0
525;1
526;0
527;0
528;0
529;0
530;0
531;2
532;2
533;0
534;0
535;2
536;0
537;2
538;0
539;0
540;2
541;0
542;0
543;0
544;0
545;0
546;1
547;0
548;0
549;2
550;2
551;0
552;0
553;1
554;0
555;0
556;0
557;0
558;0
559;0
560;0
561;0
562;0
563;0
564;0
565;0
566;1
567;2
568;0
569;1
570;0
571;0
572;0
573;0
574;0
575;0
576;0
577;0
578;1
579;0
580;0
581;0
582;2
583;0
584;0
585;0
586;1
587;0
588;0
589;0
590;1
591;1
592;0
593;0
594;2
595;1
596;0
597;0
598;0
599;0
600;0
601;0
602;0
603;0
604;0
605;2
606;0
607;0
608;0
609;0
610;1
611;0
612;1
613;0
614;0
615;0
616;1
617;0
618;0
619;2
620;0
621;2
622;2
623;0
624;0
625;0
626;0
627;0
628;0
629;0
630;0
631;1
632;0
633;0
634;0
635;0
636;0
637;0
638;1
639;0
640;0
641;0
642;0
643;2
644;2
645;0
646;0
647;0
648;0
649;0
650;2
651;0
652;0
653;0
654;0
655;2
656;0
657;2
658;0
659;0
660;0
661;0
662;0
663;0
664;0
665;1
666;0
667;1
668;0
669;0
670;0
671;1
672;0
673;2
674;1
675;0
676;0
677;0
678;2
679;0
680;1
681;0
682;0
683;0
684;0
685;0
686;0
687;1
688;0
689;0
690;0
691;0
692;0
693;2
694;0
695;0
696;0
697;1
698;0
699;0
700;0
701;1
702;0
703;0
704;0
705;1
706;1
707;0
708;0
709;0
710;2
711;2
712;1
713;2
714;0
715;1
716;0
717;0
718;0
719;0
720;0
721;0
722;0
723;0
724;0
725;0
726;0
727;0
728;0
729;0
730;0
731;0
732;0
733;0
734;0
735;2
736;0
737;0
738;0
739;1
740;0
741;0
742;0
743;0
744;2
745;0
746;0
747;0
748;0
749;0
750;2
751;2
752;2
753;0
754;0
755;0
756;0
757;1
758;0
759;1
760;0
761;0
762;0
763;0
764;2
765;2
766;0
767;0
768;0
769;0
770;0
771;0
772;0
773;2
774;0
775;0
776;0
777;0
778;2
779;0
780;1
781;0
782;0
783;1
784;1
785;0
786;2
787;1
788;2
789;0
790;1
791;1
792;0
793;0
794;0
795;2
796;0
797;0
798;0
799;1
800;0
801;0
802;0
803;1
804;0
805;0
806;0
807;2
808;0
809;1
810;0
811;2
812;1
813;2
814;0
815;0
816;1
817;0
818;0
819;0
820;1
821;0
822;0
823;0
824;0
825;0
826;0
827;1
828;0
829;0
830;0
831;1
832;0
833;0
834;0
835;0
836;0
837;0
838;0
839;0
840;0
841;0
842;0
843;0
844;2
845;1
846;0
847;0
848;0
849;2
850;0
851;0
852;0
853;0
854;0
855;0
856;2
857;0
858;1
859;0
860;0
861;0
862;0
863;1
864;0
865;0
866;0
867;2
868;2
869;0
870;2
871;0
872;1
873;2
874;2
875;0
876;0
877;0
878;0
879;2
880;0
881;0
882;0
883;0
884;1
885;0
886;0
887;1
888;0
889;2
890;0
891;1
892;1
893;0
894;0
895;0
896;0
897;0
898;1
899;0
900;0
901;0
902;0
903;2
904;2
905;1
906;0
907;1
908;0
909;0
910;0
911;1
912;0
913;0
914;1
915;0
916;1
917;0
918;0
919;0
920;0
921;0
922;0
923;0
924;0
925;2
926;0
927;0
928;1
929;0
930;0
931;2
932;2
933;0
934;2
935;2
936;2
937;0
938;0
939;0
940;2
941;0
942;0
943;1
944;0
945;0
946;0
947;0
948;1
949;1
950;1
951;0
952;1
953;2
954;2
955;0
956;1
957;1
958;0
959;2
960;2
961;0
962;2
963;1
964;0
965;0
966;2
967;0
968;2
969;0
970;0
971;2
972;2
973;0
974;0
975;1
976;0
977;0
978;1
979;0
980;1
981;0
982;0
983;0
984;0
985;0
986;2
987;0
988;0
989;2
990;0
991;0
992;0
993;1
994;0
995;1
996;0
997;2
998;0
999;0
1000;0
1001;0
1002;0
1003;0
1004;0
1005;0
1006;0
1007;0
1008;0
1009;1
1010;0
1011;0
1012;0
1013;0
1014;1
1015;0
1016;0
1017;0
1018;0
1019;0
1020;0
1021;0
1022;0
1023;0
