0; 0.00286602955993; 0.0103797808051; 0.859304808222; 0.0162104517714; 0.110297153769; 0.000378863308973; 0.000562833988698; 7.85751764203e-08; 0.0;
1; 4.06180441599e-05; 0.0; 0.931696696941; 0.0283920128678; 0.0; 0.0; 0.0398706721474; 0.0; 0.0;
2; 0.0; 0.0; 0.777756037567; 0.153454830054; 0.0; 0.000698792486583; 0.0680903398927; 0.0; 0.0;
3; 0.0; 0.0; 0.869046656424; 0.049931268699; 0.0; 0.0; 0.0810220748767; 0.0; 0.0;
4; 9.60707080411e-05; 0.0; 0.944759342876; 0.0113363435489; 0.0; 0.0; 0.0437698145835; 3.84282832164e-05; 0.0;
5; 0.0; 0.0; 0.962479992468; 0.0176537049242; 0.0; 0.0; 0.019866302608; 0.0; 0.0;
6; 0.0; 0.0; 0.823921431077; 0.0645387583304; 0.0; 0.0; 0.111539810593; 0.0; 0.0;
7; 0.0; 0.0; 0.860006466214; 0.0889104429357; 0.0; 0.0; 0.0510830908503; 0.0; 0.0;
8; 0.0; 0.0; 0.943224437632; 0.0129054353183; 0.0; 0.000668242605478; 0.0432018844441; 0.0; 0.0;
9; 0.000771664480284; 0.0; 0.885099158886; 0.0844972605911; 0.0; 0.0; 0.0296319160429; 0.0; 0.0;
10; 0.000845737483085; 0.0; 0.559878213802; 0.0304465493911; 0.0; 0.0; 0.0581867388363; 0.350642760487; 0.0;
11; 0.0; 0.0; 0.888328530259; 0.042507204611; 0.0; 0.0; 0.0691642651297; 0.0; 0.0;
12; 0.0; 0.0; 0.810576088005; 0.0448711763003; 0.0; 0.0; 0.144552735694; 0.0; 0.0;
13; 0.0; 0.0; 0.64566412339; 0.0168184428583; 0.0; 0.0; 0.0356058741488; 0.301911559603; 0.0;
14; 0.0; 0.0; 0.960714285714; 0.022619047619; 0.0; 0.0; 0.0166666666667; 0.0; 0.0;
15; 0.0; 0.0; 0.91518313894; 0.0649682832003; 0.0; 0.0; 0.0198485778596; 0.0; 0.0;
16; 0.0; 0.0; 0.949428719813; 0.0373279667619; 0.0; 0.0; 0.0132433134251; 0.0; 0.0;
