0;0
1;0
2;0
3;1
4;0
5;1
6;0
7;2
8;0
9;0
10;0
11;1
12;0
13;0
14;0
15;0
16;1
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;2
27;1
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;1
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;2
51;0
52;0
53;2
54;0
55;0
56;4
57;0
58;0
59;0
60;0
61;2
62;0
63;0
64;2
65;2
66;0
67;0
68;1
69;1
70;0
71;0
72;2
73;0
74;1
75;0
76;2
77;0
78;0
79;1
80;0
81;0
82;0
83;0
84;0
85;1
86;0
87;0
88;2
89;1
90;0
91;0
92;0
93;0
94;2
95;0
96;2
97;0
98;2
99;0
100;0
101;0
102;0
103;0
104;0
105;0
106;0
107;0
108;0
109;0
110;0
111;2
112;0
113;1
114;0
115;0
116;2
117;0
118;0
119;0
120;0
121;0
122;1
123;0
124;0
125;0
126;0
127;1
128;0
129;0
130;0
131;0
132;0
133;0
134;0
135;0
136;0
137;0
138;0
139;2
140;0
141;0
142;1
143;0
144;0
145;1
146;0
147;0
148;0
149;0
150;0
151;0
152;0
153;0
154;0
155;1
156;0
157;0
158;0
159;0
160;2
161;0
162;0
163;1
164;0
165;0
166;2
167;0
168;0
169;0
170;0
171;2
172;0
173;0
174;0
175;0
176;0
177;2
178;0
179;0
180;0
181;0
182;2
183;0
184;1
185;0
186;1
187;0
188;0
189;1
190;0
191;0
192;2
193;1
194;1
195;0
196;0
197;2
198;2
199;0
200;0
201;2
202;2
203;0
204;0
205;0
206;0
207;2
208;0
209;0
210;1
211;0
212;0
213;0
214;2
215;0
216;1
217;0
218;0
219;0
220;1
221;0
222;0
223;0
224;0
225;0
226;2
227;1
228;0
229;0
230;0
231;1
232;2
233;0
234;0
235;0
236;0
237;0
238;0
239;0
240;1
241;1
242;0
243;0
244;0
245;1
246;0
247;1
248;0
249;0
250;1
251;0
252;1
253;0
254;2
255;0
256;1
257;0
258;0
259;0
260;1
261;0
262;0
263;0
264;0
265;0
266;0
267;0
268;0
269;0
270;2
271;0
272;2
273;1
274;0
275;2
276;0
277;0
278;0
279;0
280;2
281;2
282;0
283;0
284;0
285;0
286;0
287;0
288;0
289;0
290;0
291;0
292;0
293;1
294;0
295;0
296;0
297;0
298;0
299;0
300;2
301;0
302;0
303;0
304;0
305;0
306;0
307;0
308;0
309;1
310;0
311;2
312;0
313;0
314;0
315;0
316;1
317;0
318;0
319;1
320;0
321;0
322;2
323;2
324;0
325;1
326;0
327;0
328;0
329;0
330;0
331;0
332;1
333;0
334;1
335;0
336;0
337;0
338;0
339;0
340;0
341;2
342;2
343;1
344;0
345;0
346;2
347;2
348;2
349;0
350;0
351;1
352;0
353;0
354;0
355;0
356;0
357;2
358;2
359;0
360;1
361;0
362;0
363;0
364;0
365;1
366;2
367;1
368;0
369;0
370;0
371;0
372;2
373;2
374;0
375;0
376;1
377;0
378;0
379;0
380;2
381;0
382;1
383;1
384;0
385;0
386;1
387;0
388;0
389;2
390;2
391;0
392;0
393;0
394;0
395;0
396;0
397;1
398;0
399;0
400;0
401;0
402;1
403;0
404;0
405;0
406;0
407;0
408;2
409;0
410;1
411;0
412;0
413;2
414;2
415;0
416;0
417;0
418;0
419;0
420;0
421;0
422;0
423;1
424;1
425;0
426;0
427;0
428;1
429;0
430;0
431;2
432;0
433;0
434;2
435;0
436;1
437;0
438;0
439;0
440;2
441;0
442;0
443;0
444;1
445;0
446;0
447;2
448;2
449;0
450;0
451;0
452;0
453;2
454;0
455;0
456;0
457;0
458;1
459;2
460;1
461;0
462;0
463;0
464;0
465;0
466;0
467;2
468;2
469;0
470;0
471;0
472;1
473;0
474;0
475;0
476;2
477;0
478;0
479;2
480;2
481;0
482;0
483;0
484;0
485;0
486;0
487;2
488;2
489;0
490;1
491;1
492;0
493;0
494;2
495;0
496;0
497;1
498;0
499;0
500;0
501;0
502;2
503;0
504;0
505;0
506;2
507;0
508;0
509;0
510;0
511;0
512;0
513;2
514;0
515;0
516;0
517;0
518;0
519;0
520;0
521;1
522;0
523;0
524;0
525;0
526;0
527;1
528;0
529;2
530;0
531;0
532;2
533;2
