Position = 0438, Accumulator = 0.000000e+00, Counter = 1
Position = 0439, Accumulator = 0.000000e+00, Counter = 0
Position = 0440, Accumulator = 0.000000e+00, Counter = 2
Position = 0441, Accumulator = 0.000000e+00, Counter = 0
Position = 0442, Accumulator = 0.000000e+00, Counter = 0
Position = 0443, Accumulator = 0.000000e+00, Counter = 2
Position = 0444, Accumulator = 0.000000e+00, Counter = 1
Position = 0445, Accumulator = 0.000000e+00, Counter = 0
Position = 0446, Accumulator = 0.000000e+00, Counter = 2
Position = 0447, Accumulator = 0.000000e+00, Counter = 0
Position = 0448, Accumulator = 0.000000e+00, Counter = 0
Position = 0449, Accumulator = 0.000000e+00, Counter = 0
Position = 0450, Accumulator = 0.000000e+00, Counter = 1
Position = 0451, Accumulator = 0.000000e+00, Counter = 0
Position = 0452, Accumulator = 0.000000e+00, Counter = 0
Position = 0453, Accumulator = 0.000000e+00, Counter = 0
Position = 0454, Accumulator = 0.000000e+00, Counter = 0
Position = 0455, Accumulator = 0.000000e+00, Counter = 0
Position = 0456, Accumulator = 0.000000e+00, Counter = 1
Position = 0457, Accumulator = 0.000000e+00, Counter = 0
Position = 0458, Accumulator = 0.000000e+00, Counter = 0
Position = 0459, Accumulator = 0.000000e+00, Counter = 0
Position = 0460, Accumulator = 0.000000e+00, Counter = 2
Position = 0461, Accumulator = 0.000000e+00, Counter = 1
Position = 0462, Accumulator = 0.000000e+00, Counter = 0
Position = 0463, Accumulator = 0.000000e+00, Counter = 0
Position = 0464, Accumulator = 0.000000e+00, Counter = 0
Position = 0465, Accumulator = 0.000000e+00, Counter = 2
Position = 0466, Accumulator = 0.000000e+00, Counter = 0
Position = 0467, Accumulator = 0.000000e+00, Counter = 0
Position = 0468, Accumulator = 0.000000e+00, Counter = 0
Position = 0469, Accumulator = 0.000000e+00, Counter = 0
Position = 0470, Accumulator = 0.000000e+00, Counter = 0
Position = 0471, Accumulator = 0.000000e+00, Counter = 0
Position = 0472, Accumulator = 0.000000e+00, Counter = 0
Position = 0473, Accumulator = 0.000000e+00, Counter = 0
Position = 0474, Accumulator = 0.000000e+00, Counter = 0
Position = 0475, Accumulator = 0.000000e+00, Counter = 2
Position = 0476, Accumulator = 0.000000e+00, Counter = 0
Position = 0477, Accumulator = 0.000000e+00, Counter = 0
Position = 0478, Accumulator = 0.000000e+00, Counter = 0
Position = 0479, Accumulator = 0.000000e+00, Counter = 0
Position = 0480, Accumulator = 0.000000e+00, Counter = 0
Position = 0481, Accumulator = 0.000000e+00, Counter = 0
Position = 0482, Accumulator = 0.000000e+00, Counter = 2
Position = 0483, Accumulator = 0.000000e+00, Counter = 0
Position = 0484, Accumulator = 0.000000e+00, Counter = 1
Position = 0485, Accumulator = 0.000000e+00, Counter = 0
Position = 0486, Accumulator = 0.000000e+00, Counter = 0
Position = 0487, Accumulator = 0.000000e+00, Counter = 0
Position = 0488, Accumulator = 0.000000e+00, Counter = 2
Position = 0489, Accumulator = 0.000000e+00, Counter = 0
Position = 0490, Accumulator = 0.000000e+00, Counter = 2
Position = 0491, Accumulator = 0.000000e+00, Counter = 1
Position = 0492, Accumulator = 0.000000e+00, Counter = 0
Position = 0493, Accumulator = 0.000000e+00, Counter = 0
Position = 0494, Accumulator = 0.000000e+00, Counter = 2
Position = 0495, Accumulator = 0.000000e+00, Counter = 0
Position = 0496, Accumulator = 0.000000e+00, Counter = 2
Position = 0497, Accumulator = 0.000000e+00, Counter = 0
Position = 0498, Accumulator = 0.000000e+00, Counter = 2
Position = 0499, Accumulator = 0.000000e+00, Counter = 0
Position = 0500, Accumulator = 0.000000e+00, Counter = 0
Position = 0501, Accumulator = 0.000000e+00, Counter = 1
Position = 0502, Accumulator = 0.000000e+00, Counter = 0
Position = 0503, Accumulator = 0.000000e+00, Counter = 2
Position = 0504, Accumulator = 0.000000e+00, Counter = 2
Position = 0505, Accumulator = 0.000000e+00, Counter = 2
Position = 0506, Accumulator = 0.000000e+00, Counter = 2
Position = 0507, Accumulator = 0.000000e+00, Counter = 2
Position = 0508, Accumulator = 0.000000e+00, Counter = 2
Position = 0509, Accumulator = 0.000000e+00, Counter = 0
Position = 0510, Accumulator = 0.000000e+00, Counter = 0
Position = 0511, Accumulator = 0.000000e+00, Counter = 0
Position = 0512, Accumulator = 0.000000e+00, Counter = 2
Position = 0513, Accumulator = 0.000000e+00, Counter = 2
Position = 0514, Accumulator = 0.000000e+00, Counter = 1
Position = 0515, Accumulator = 0.000000e+00, Counter = 0
Position = 0516, Accumulator = 0.000000e+00, Counter = 0
Position = 0517, Accumulator = 0.000000e+00, Counter = 0
Position = 0518, Accumulator = 0.000000e+00, Counter = 2
Position = 0519, Accumulator = 0.000000e+00, Counter = 0
Position = 0520, Accumulator = 0.000000e+00, Counter = 1
Position = 0521, Accumulator = 0.000000e+00, Counter = 0
Position = 0522, Accumulator = 0.000000e+00, Counter = 0
Position = 0523, Accumulator = 0.000000e+00, Counter = 2
Position = 0524, Accumulator = 0.000000e+00, Counter = 2
Position = 0525, Accumulator = 0.000000e+00, Counter = 0
Position = 0526, Accumulator = 0.000000e+00, Counter = 0
Position = 0527, Accumulator = 0.000000e+00, Counter = 0
Position = 0528, Accumulator = 0.000000e+00, Counter = 0
Position = 0529, Accumulator = 0.000000e+00, Counter = 0
Position = 0530, Accumulator = 0.000000e+00, Counter = 1
Position = 0531, Accumulator = 0.000000e+00, Counter = 0
Position = 0532, Accumulator = 0.000000e+00, Counter = 1
Position = 0533, Accumulator = 0.000000e+00, Counter = 0
Position = 0534, Accumulator = 0.000000e+00, Counter = 0
Position = 0535, Accumulator = 0.000000e+00, Counter = 2
Position = 0536, Accumulator = 0.000000e+00, Counter = 2
Position = 0537, Accumulator = 0.000000e+00, Counter = 0
Position = 0538, Accumulator = 0.000000e+00, Counter = 2
Position = 0539, Accumulator = 0.000000e+00, Counter = 0
Position = 0540, Accumulator = 0.000000e+00, Counter = 0
Position = 0541, Accumulator = 0.000000e+00, Counter = 0
Position = 0542, Accumulator = 0.000000e+00, Counter = 2
Position = 0543, Accumulator = 0.000000e+00, Counter = 0
Position = 0544, Accumulator = 0.000000e+00, Counter = 0
Position = 0545, Accumulator = 0.000000e+00, Counter = 2
Position = 0546, Accumulator = 0.000000e+00, Counter = 0
Position = 0547, Accumulator = 0.000000e+00, Counter = 0
Position = 0548, Accumulator = 0.000000e+00, Counter = 1
Position = 0549, Accumulator = 0.000000e+00, Counter = 0
Position = 0550, Accumulator = 0.000000e+00, Counter = 1
Position = 0551, Accumulator = 0.000000e+00, Counter = 2
Position = 0552, Accumulator = 0.000000e+00, Counter = 0
Position = 0553, Accumulator = 0.000000e+00, Counter = 0
Position = 0554, Accumulator = 0.000000e+00, Counter = 0
Position = 0555, Accumulator = 0.000000e+00, Counter = 0
Position = 0556, Accumulator = 0.000000e+00, Counter = 0
Position = 0557, Accumulator = 0.000000e+00, Counter = 2
Position = 0558, Accumulator = 0.000000e+00, Counter = 0
Position = 0559, Accumulator = 0.000000e+00, Counter = 1
Position = 0560, Accumulator = 0.000000e+00, Counter = 0
Position = 0561, Accumulator = 0.000000e+00, Counter = 0
Position = 0562, Accumulator = 0.000000e+00, Counter = 0
Position = 0563, Accumulator = 0.000000e+00, Counter = 0
Position = 0564, Accumulator = 0.000000e+00, Counter = 0
Position = 0565, Accumulator = 0.000000e+00, Counter = 0
Position = 0566, Accumulator = 0.000000e+00, Counter = 2
Position = 0567, Accumulator = 0.000000e+00, Counter = 2
Position = 0568, Accumulator = 0.000000e+00, Counter = 0
Position = 0569, Accumulator = 0.000000e+00, Counter = 0
Position = 0570, Accumulator = 0.000000e+00, Counter = 1
Position = 0571, Accumulator = 0.000000e+00, Counter = 0
Position = 0572, Accumulator = 0.000000e+00, Counter = 0
Position = 0573, Accumulator = 0.000000e+00, Counter = 0
Position = 0574, Accumulator = 0.000000e+00, Counter = 0
Position = 0575, Accumulator = 0.000000e+00, Counter = 0
Position = 0576, Accumulator = 0.000000e+00, Counter = 1
Position = 0577, Accumulator = 0.000000e+00, Counter = 0
Position = 0578, Accumulator = 0.000000e+00, Counter = 2
Position = 0579, Accumulator = 0.000000e+00, Counter = 2
Position = 0580, Accumulator = 0.000000e+00, Counter = 0
Position = 0581, Accumulator = 0.000000e+00, Counter = 0
Position = 0582, Accumulator = 0.000000e+00, Counter = 2
Position = 0583, Accumulator = 0.000000e+00, Counter = 2
Position = 0584, Accumulator = 0.000000e+00, Counter = 1
Position = 0585, Accumulator = 0.000000e+00, Counter = 0
Position = 0586, Accumulator = 0.000000e+00, Counter = 0
Position = 0587, Accumulator = 0.000000e+00, Counter = 0
Position = 0588, Accumulator = 0.000000e+00, Counter = 0
Position = 0589, Accumulator = 0.000000e+00, Counter = 2
Position = 0590, Accumulator = 0.000000e+00, Counter = 2
Position = 0591, Accumulator = 0.000000e+00, Counter = 0
Position = 0592, Accumulator = 0.000000e+00, Counter = 0
Position = 0593, Accumulator = 0.000000e+00, Counter = 0
Position = 0594, Accumulator = 0.000000e+00, Counter = 2
Position = 0595, Accumulator = 0.000000e+00, Counter = 0
Position = 0596, Accumulator = 0.000000e+00, Counter = 1
Position = 0597, Accumulator = 0.000000e+00, Counter = 0
Position = 0598, Accumulator = 0.000000e+00, Counter = 0
Position = 0599, Accumulator = 0.000000e+00, Counter = 0
Position = 0600, Accumulator = 0.000000e+00, Counter = 2
Position = 0601, Accumulator = 0.000000e+00, Counter = 2
Position = 0602, Accumulator = 0.000000e+00, Counter = 0
Position = 0603, Accumulator = 0.000000e+00, Counter = 0
Position = 0604, Accumulator = 0.000000e+00, Counter = 2
Position = 0605, Accumulator = 0.000000e+00, Counter = 0
Position = 0606, Accumulator = 0.000000e+00, Counter = 0
Position = 0607, Accumulator = 0.000000e+00, Counter = 0
Position = 0608, Accumulator = 0.000000e+00, Counter = 2
Position = 0609, Accumulator = 0.000000e+00, Counter = 2
Position = 0610, Accumulator = 0.000000e+00, Counter = 0
Position = 0611, Accumulator = 0.000000e+00, Counter = 0
Position = 0612, Accumulator = 0.000000e+00, Counter = 2
Position = 0613, Accumulator = 0.000000e+00, Counter = 0
Position = 0614, Accumulator = 0.000000e+00, Counter = 2
Position = 0615, Accumulator = 0.000000e+00, Counter = 2
Position = 0616, Accumulator = 0.000000e+00, Counter = 1
Position = 0617, Accumulator = 0.000000e+00, Counter = 2
Position = 0618, Accumulator = 0.000000e+00, Counter = 0
Position = 0619, Accumulator = 0.000000e+00, Counter = 1
Position = 0620, Accumulator = 0.000000e+00, Counter = 1
Position = 0621, Accumulator = 0.000000e+00, Counter = 1
Position = 0622, Accumulator = 0.000000e+00, Counter = 0
Position = 0623, Accumulator = 0.000000e+00, Counter = 2
Position = 0624, Accumulator = 0.000000e+00, Counter = 1
Position = 0625, Accumulator = 0.000000e+00, Counter = 0
Position = 0626, Accumulator = 0.000000e+00, Counter = 0
Position = 0627, Accumulator = 0.000000e+00, Counter = 0
Position = 0628, Accumulator = 0.000000e+00, Counter = 1
Position = 0629, Accumulator = 0.000000e+00, Counter = 0
Position = 0630, Accumulator = 0.000000e+00, Counter = 0
Position = 0631, Accumulator = 0.000000e+00, Counter = 0
Position = 0632, Accumulator = 0.000000e+00, Counter = 2
Position = 0633, Accumulator = 0.000000e+00, Counter = 0
Position = 0634, Accumulator = 0.000000e+00, Counter = 0
Position = 0635, Accumulator = 0.000000e+00, Counter = 2
Position = 0636, Accumulator = 0.000000e+00, Counter = 2
Position = 0637, Accumulator = 0.000000e+00, Counter = 0
Position = 0638, Accumulator = 0.000000e+00, Counter = 2
Position = 0639, Accumulator = 0.000000e+00, Counter = 0
Position = 0640, Accumulator = 0.000000e+00, Counter = 1
Position = 0641, Accumulator = 0.000000e+00, Counter = 0
Position = 0642, Accumulator = 0.000000e+00, Counter = 0
Position = 0643, Accumulator = 0.000000e+00, Counter = 0
Position = 0644, Accumulator = 0.000000e+00, Counter = 0
Position = 0645, Accumulator = 0.000000e+00, Counter = 1
Position = 0646, Accumulator = 0.000000e+00, Counter = 0
Position = 0647, Accumulator = 0.000000e+00, Counter = 1
Position = 0648, Accumulator = 0.000000e+00, Counter = 0
Position = 0649, Accumulator = 0.000000e+00, Counter = 0
Position = 0650, Accumulator = 0.000000e+00, Counter = 1
Position = 0651, Accumulator = 0.000000e+00, Counter = 0
Position = 0652, Accumulator = 0.000000e+00, Counter = 0
Position = 0653, Accumulator = 0.000000e+00, Counter = 0
Position = 0654, Accumulator = 0.000000e+00, Counter = 2
Position = 0655, Accumulator = 0.000000e+00, Counter = 0
Position = 0656, Accumulator = 0.000000e+00, Counter = 0
Position = 0657, Accumulator = 0.000000e+00, Counter = 0
Position = 0658, Accumulator = 0.000000e+00, Counter = 0
Position = 0659, Accumulator = 0.000000e+00, Counter = 2
Position = 0660, Accumulator = 0.000000e+00, Counter = 0
Position = 0661, Accumulator = 0.000000e+00, Counter = 0
Position = 0662, Accumulator = 0.000000e+00, Counter = 2
Position = 0663, Accumulator = 0.000000e+00, Counter = 0
Position = 0664, Accumulator = 0.000000e+00, Counter = 2
Position = 0665, Accumulator = 0.000000e+00, Counter = 1
Position = 0666, Accumulator = 0.000000e+00, Counter = 0
Position = 0667, Accumulator = 0.000000e+00, Counter = 0
Position = 0668, Accumulator = 0.000000e+00, Counter = 1
Position = 0669, Accumulator = 0.000000e+00, Counter = 0
Position = 0670, Accumulator = 0.000000e+00, Counter = 1
Position = 0671, Accumulator = 0.000000e+00, Counter = 0
Position = 0672, Accumulator = 0.000000e+00, Counter = 1
Position = 0673, Accumulator = 0.000000e+00, Counter = 0
Position = 0674, Accumulator = 0.000000e+00, Counter = 2
Position = 0675, Accumulator = 0.000000e+00, Counter = 0
Position = 0676, Accumulator = 0.000000e+00, Counter = 0
Position = 0677, Accumulator = 0.000000e+00, Counter = 0
Position = 0678, Accumulator = 0.000000e+00, Counter = 0
Position = 0679, Accumulator = 0.000000e+00, Counter = 2
Position = 0680, Accumulator = 0.000000e+00, Counter = 1
Position = 0681, Accumulator = 0.000000e+00, Counter = 2
Position = 0682, Accumulator = 0.000000e+00, Counter = 2
Position = 0683, Accumulator = 0.000000e+00, Counter = 2
Position = 0684, Accumulator = 0.000000e+00, Counter = 0
Position = 0685, Accumulator = 0.000000e+00, Counter = 0
Position = 0686, Accumulator = 0.000000e+00, Counter = 0
Position = 0687, Accumulator = 0.000000e+00, Counter = 0
Position = 0688, Accumulator = 0.000000e+00, Counter = 1
Position = 0689, Accumulator = 0.000000e+00, Counter = 0
Position = 0690, Accumulator = 0.000000e+00, Counter = 0
Position = 0691, Accumulator = 0.000000e+00, Counter = 0
Position = 0692, Accumulator = 0.000000e+00, Counter = 2
Position = 0693, Accumulator = 0.000000e+00, Counter = 0
Position = 0694, Accumulator = 0.000000e+00, Counter = 0
Position = 0695, Accumulator = 0.000000e+00, Counter = 2
Position = 0696, Accumulator = 0.000000e+00, Counter = 2
Position = 0697, Accumulator = 0.000000e+00, Counter = 0
Position = 0698, Accumulator = 0.000000e+00, Counter = 0
Position = 0699, Accumulator = 0.000000e+00, Counter = 0
Position = 0700, Accumulator = 0.000000e+00, Counter = 2
Position = 0701, Accumulator = 0.000000e+00, Counter = 0
Position = 0702, Accumulator = 0.000000e+00, Counter = 0
Position = 0703, Accumulator = 0.000000e+00, Counter = 0
Position = 0704, Accumulator = 0.000000e+00, Counter = 0
Position = 0705, Accumulator = 0.000000e+00, Counter = 0
Position = 0706, Accumulator = 0.000000e+00, Counter = 1
Position = 0707, Accumulator = 0.000000e+00, Counter = 0
Position = 0708, Accumulator = 0.000000e+00, Counter = 0
Position = 0709, Accumulator = 0.000000e+00, Counter = 2
Position = 0710, Accumulator = 0.000000e+00, Counter = 0
Position = 0711, Accumulator = 0.000000e+00, Counter = 0
Position = 0712, Accumulator = 0.000000e+00, Counter = 0
Position = 0713, Accumulator = 0.000000e+00, Counter = 0
Position = 0714, Accumulator = 0.000000e+00, Counter = 2
Position = 0715, Accumulator = 0.000000e+00, Counter = 0
Position = 0716, Accumulator = 0.000000e+00, Counter = 2
Position = 0717, Accumulator = 0.000000e+00, Counter = 1
Position = 0718, Accumulator = 0.000000e+00, Counter = 0
Position = 0719, Accumulator = 0.000000e+00, Counter = 0
Position = 0720, Accumulator = 0.000000e+00, Counter = 1
Position = 0721, Accumulator = 0.000000e+00, Counter = 0
Position = 0722, Accumulator = 0.000000e+00, Counter = 0
Position = 0723, Accumulator = 0.000000e+00, Counter = 2
Position = 0724, Accumulator = 0.000000e+00, Counter = 2
Position = 0725, Accumulator = 0.000000e+00, Counter = 0
Position = 0726, Accumulator = 0.000000e+00, Counter = 0
Position = 0727, Accumulator = 0.000000e+00, Counter = 1
Position = 0728, Accumulator = 0.000000e+00, Counter = 0
Position = 0729, Accumulator = 0.000000e+00, Counter = 0
Position = 0730, Accumulator = 0.000000e+00, Counter = 2
Position = 0731, Accumulator = 0.000000e+00, Counter = 0
Position = 0732, Accumulator = 0.000000e+00, Counter = 2
Position = 0733, Accumulator = 0.000000e+00, Counter = 2
Position = 0734, Accumulator = 0.000000e+00, Counter = 0
Position = 0735, Accumulator = 0.000000e+00, Counter = 0
Position = 0736, Accumulator = 0.000000e+00, Counter = 0
Position = 0737, Accumulator = 0.000000e+00, Counter = 0
Position = 0738, Accumulator = 0.000000e+00, Counter = 0
Position = 0739, Accumulator = 0.000000e+00, Counter = 0
Position = 0740, Accumulator = 0.000000e+00, Counter = 1
Position = 0741, Accumulator = 0.000000e+00, Counter = 2
Position = 0742, Accumulator = 0.000000e+00, Counter = 1
Position = 0743, Accumulator = 0.000000e+00, Counter = 0
Position = 0744, Accumulator = 0.000000e+00, Counter = 0
Position = 0745, Accumulator = 0.000000e+00, Counter = 0
Position = 0746, Accumulator = 0.000000e+00, Counter = 0
Position = 0747, Accumulator = 0.000000e+00, Counter = 0
Position = 0748, Accumulator = 0.000000e+00, Counter = 2
Position = 0749, Accumulator = 0.000000e+00, Counter = 2
Position = 0750, Accumulator = 0.000000e+00, Counter = 0
Position = 0751, Accumulator = 0.000000e+00, Counter = 0
Position = 0752, Accumulator = 0.000000e+00, Counter = 1
Position = 0753, Accumulator = 0.000000e+00, Counter = 0
Position = 0754, Accumulator = 0.000000e+00, Counter = 2
Position = 0755, Accumulator = 0.000000e+00, Counter = 2
Position = 0756, Accumulator = 0.000000e+00, Counter = 0
Position = 0757, Accumulator = 0.000000e+00, Counter = 1
Position = 0758, Accumulator = 0.000000e+00, Counter = 0
Position = 0759, Accumulator = 0.000000e+00, Counter = 0
Position = 0760, Accumulator = 0.000000e+00, Counter = 0
Position = 0761, Accumulator = 0.000000e+00, Counter = 1
Position = 0762, Accumulator = 0.000000e+00, Counter = 2
Position = 0763, Accumulator = 0.000000e+00, Counter = 0
Position = 0764, Accumulator = 0.000000e+00, Counter = 0
Position = 0765, Accumulator = 0.000000e+00, Counter = 0
Position = 0766, Accumulator = 0.000000e+00, Counter = 2
Position = 0767, Accumulator = 0.000000e+00, Counter = 0
Position = 0768, Accumulator = 0.000000e+00, Counter = 0
Position = 0769, Accumulator = 0.000000e+00, Counter = 0
Position = 0770, Accumulator = 0.000000e+00, Counter = 0
Position = 0771, Accumulator = 0.000000e+00, Counter = 1
Position = 0772, Accumulator = 0.000000e+00, Counter = 2
Position = 0773, Accumulator = 0.000000e+00, Counter = 2
Position = 0774, Accumulator = 0.000000e+00, Counter = 2
Position = 0775, Accumulator = 0.000000e+00, Counter = 1
Position = 0776, Accumulator = 0.000000e+00, Counter = 0
Position = 0777, Accumulator = 0.000000e+00, Counter = 0
Position = 0778, Accumulator = 0.000000e+00, Counter = 2
Position = 0779, Accumulator = 0.000000e+00, Counter = 0
Position = 0780, Accumulator = 0.000000e+00, Counter = 0
Position = 0781, Accumulator = 0.000000e+00, Counter = 1
Position = 0782, Accumulator = 0.000000e+00, Counter = 1
Position = 0783, Accumulator = 0.000000e+00, Counter = 0
Position = 0784, Accumulator = 0.000000e+00, Counter = 0
Position = 0785, Accumulator = 0.000000e+00, Counter = 1
Position = 0786, Accumulator = 0.000000e+00, Counter = 0
Position = 0787, Accumulator = 0.000000e+00, Counter = 0
Position = 0788, Accumulator = 0.000000e+00, Counter = 0
Position = 0789, Accumulator = 0.000000e+00, Counter = 0
Position = 0790, Accumulator = 0.000000e+00, Counter = 1
Position = 0791, Accumulator = 0.000000e+00, Counter = 1
Position = 0792, Accumulator = 0.000000e+00, Counter = 0
Position = 0793, Accumulator = 0.000000e+00, Counter = 1
Position = 0794, Accumulator = 0.000000e+00, Counter = 1
Position = 0795, Accumulator = 0.000000e+00, Counter = 0
Position = 0796, Accumulator = 0.000000e+00, Counter = 0
Position = 0797, Accumulator = 0.000000e+00, Counter = 0
Position = 0798, Accumulator = 0.000000e+00, Counter = 0
Position = 0799, Accumulator = 0.000000e+00, Counter = 0
Position = 0800, Accumulator = 0.000000e+00, Counter = 0
Position = 0801, Accumulator = 0.000000e+00, Counter = 1
Position = 0802, Accumulator = 0.000000e+00, Counter = 1
Position = 0803, Accumulator = 0.000000e+00, Counter = 0
Position = 0804, Accumulator = 0.000000e+00, Counter = 1
Position = 0805, Accumulator = 0.000000e+00, Counter = 0
Position = 0806, Accumulator = 0.000000e+00, Counter = 2
Position = 0807, Accumulator = 0.000000e+00, Counter = 0
Position = 0808, Accumulator = 0.000000e+00, Counter = 2
Position = 0809, Accumulator = 0.000000e+00, Counter = 0
Position = 0810, Accumulator = 0.000000e+00, Counter = 1
Position = 0811, Accumulator = 0.000000e+00, Counter = 1
Position = 0812, Accumulator = 0.000000e+00, Counter = 1
Position = 0813, Accumulator = 0.000000e+00, Counter = 0
Position = 0814, Accumulator = 0.000000e+00, Counter = 0
Position = 0815, Accumulator = 0.000000e+00, Counter = 0
Position = 0816, Accumulator = 0.000000e+00, Counter = 0
Position = 0817, Accumulator = 0.000000e+00, Counter = 0
Position = 0818, Accumulator = 0.000000e+00, Counter = 0
Position = 0819, Accumulator = 0.000000e+00, Counter = 1
Position = 0820, Accumulator = 0.000000e+00, Counter = 0
Position = 0821, Accumulator = 0.000000e+00, Counter = 0
Position = 0822, Accumulator = 0.000000e+00, Counter = 0
Position = 0823, Accumulator = 0.000000e+00, Counter = 1
Position = 0824, Accumulator = 0.000000e+00, Counter = 1
Position = 0825, Accumulator = 0.000000e+00, Counter = 0
Position = 0826, Accumulator = 0.000000e+00, Counter = 0
Position = 0827, Accumulator = 0.000000e+00, Counter = 2
Position = 0828, Accumulator = 0.000000e+00, Counter = 2
Position = 0829, Accumulator = 0.000000e+00, Counter = 0
Position = 0830, Accumulator = 0.000000e+00, Counter = 2
Position = 0831, Accumulator = 0.000000e+00, Counter = 0
Position = 0832, Accumulator = 0.000000e+00, Counter = 0
Position = 0833, Accumulator = 0.000000e+00, Counter = 0
Position = 0834, Accumulator = 0.000000e+00, Counter = 1
Position = 0835, Accumulator = 0.000000e+00, Counter = 2
Position = 0836, Accumulator = 0.000000e+00, Counter = 2
Position = 0837, Accumulator = 0.000000e+00, Counter = 0
Position = 0838, Accumulator = 0.000000e+00, Counter = 0
Position = 0839, Accumulator = 0.000000e+00, Counter = 0
Position = 0840, Accumulator = 0.000000e+00, Counter = 2
Position = 0841, Accumulator = 0.000000e+00, Counter = 1
Position = 0842, Accumulator = 0.000000e+00, Counter = 1
Position = 0843, Accumulator = 0.000000e+00, Counter = 0
Position = 0844, Accumulator = 0.000000e+00, Counter = 0
Position = 0845, Accumulator = 0.000000e+00, Counter = 0
Position = 0846, Accumulator = 0.000000e+00, Counter = 0
Position = 0847, Accumulator = 0.000000e+00, Counter = 0
Position = 0848, Accumulator = 0.000000e+00, Counter = 0
Position = 0849, Accumulator = 0.000000e+00, Counter = 0
Position = 0850, Accumulator = 0.000000e+00, Counter = 0
Position = 0851, Accumulator = 0.000000e+00, Counter = 2
Position = 0852, Accumulator = 0.000000e+00, Counter = 0
Position = 0853, Accumulator = 0.000000e+00, Counter = 0
Position = 0854, Accumulator = 0.000000e+00, Counter = 0
Position = 0855, Accumulator = 0.000000e+00, Counter = 2
Position = 0856, Accumulator = 0.000000e+00, Counter = 0
Position = 0857, Accumulator = 0.000000e+00, Counter = 0
Position = 0858, Accumulator = 0.000000e+00, Counter = 0
Position = 0859, Accumulator = 0.000000e+00, Counter = 0
Position = 0860, Accumulator = 0.000000e+00, Counter = 0
Position = 0861, Accumulator = 0.000000e+00, Counter = 0
Position = 0862, Accumulator = 0.000000e+00, Counter = 0
Position = 0863, Accumulator = 0.000000e+00, Counter = 0
Position = 0864, Accumulator = 0.000000e+00, Counter = 2
Position = 0865, Accumulator = 0.000000e+00, Counter = 0
Position = 0866, Accumulator = 0.000000e+00, Counter = 0
Position = 0867, Accumulator = 0.000000e+00, Counter = 0
Position = 0868, Accumulator = 0.000000e+00, Counter = 0
Position = 0869, Accumulator = 0.000000e+00, Counter = 0
Position = 0870, Accumulator = 0.000000e+00, Counter = 0
Position = 0871, Accumulator = 0.000000e+00, Counter = 1
Position = 0872, Accumulator = 0.000000e+00, Counter = 0
Position = 0873, Accumulator = 0.000000e+00, Counter = 0
Position = 0874, Accumulator = 0.000000e+00, Counter = 0
Position = 0875, Accumulator = 0.000000e+00, Counter = 2
Position = 0876, Accumulator = 0.000000e+00, Counter = 2
Position = 0877, Accumulator = 0.000000e+00, Counter = 0
Position = 0878, Accumulator = 0.000000e+00, Counter = 0
Position = 0879, Accumulator = 0.000000e+00, Counter = 0
Position = 0880, Accumulator = 0.000000e+00, Counter = 0
Position = 0881, Accumulator = 0.000000e+00, Counter = 0
Position = 0882, Accumulator = 0.000000e+00, Counter = 2
Position = 0883, Accumulator = 0.000000e+00, Counter = 0
Position = 0884, Accumulator = 0.000000e+00, Counter = 0
Position = 0885, Accumulator = 0.000000e+00, Counter = 0
Position = 0886, Accumulator = 0.000000e+00, Counter = 0
Position = 0887, Accumulator = 0.000000e+00, Counter = 1
Position = 0888, Accumulator = 0.000000e+00, Counter = 0
Position = 0889, Accumulator = 0.000000e+00, Counter = 0
Position = 0890, Accumulator = 0.000000e+00, Counter = 0
Position = 0891, Accumulator = 0.000000e+00, Counter = 0
Position = 0892, Accumulator = 0.000000e+00, Counter = 0
Position = 0893, Accumulator = 0.000000e+00, Counter = 1
Position = 0894, Accumulator = 0.000000e+00, Counter = 0
Position = 0895, Accumulator = 0.000000e+00, Counter = 2
Position = 0896, Accumulator = 0.000000e+00, Counter = 2
Position = 0897, Accumulator = 0.000000e+00, Counter = 2
Position = 0898, Accumulator = 0.000000e+00, Counter = 0
Position = 0899, Accumulator = 0.000000e+00, Counter = 2
Position = 0900, Accumulator = 0.000000e+00, Counter = 0
Position = 0901, Accumulator = 0.000000e+00, Counter = 0
Position = 0902, Accumulator = 0.000000e+00, Counter = 0
Position = 0903, Accumulator = 0.000000e+00, Counter = 0
Position = 0904, Accumulator = 0.000000e+00, Counter = 2
Position = 0905, Accumulator = 0.000000e+00, Counter = 2
Position = 0906, Accumulator = 0.000000e+00, Counter = 1
Position = 0907, Accumulator = 0.000000e+00, Counter = 0
Position = 0908, Accumulator = 0.000000e+00, Counter = 0
Position = 0909, Accumulator = 0.000000e+00, Counter = 2
Position = 0910, Accumulator = 0.000000e+00, Counter = 0
Position = 0911, Accumulator = 0.000000e+00, Counter = 0
Position = 0912, Accumulator = 0.000000e+00, Counter = 1
Position = 0913, Accumulator = 0.000000e+00, Counter = 0
Position = 0914, Accumulator = 0.000000e+00, Counter = 0
Position = 0915, Accumulator = 0.000000e+00, Counter = 0
Position = 0916, Accumulator = 0.000000e+00, Counter = 1
Position = 0917, Accumulator = 0.000000e+00, Counter = 0
Position = 0918, Accumulator = 0.000000e+00, Counter = 2
Position = 0919, Accumulator = 0.000000e+00, Counter = 2
